user,item,authors,genres,rating
1325,1150,[143],"[1380, 1409, 1443, 1377]",4
4910,1755,[1004],[1366],5
2374,999,[641],"[1540, 1457]",3
940,2445,[339],[1363],5
2624,92,[57],[1363],4
777,180,[126],"[1369, 1456]",4
646,1863,[1052],[1464],4
2512,969,[622],[1374],4
4227,2261,[280],[1403],4
4417,999,[641],"[1540, 1457]",4
1940,2447,[339],[1363],5
4004,2594,[645],"[1377, 1457, 1380, 1481, 1464]",4
1850,932,[389],"[1360, 1551]",3
2886,243,[89],[1374],4
149,2241,"[1190, 638]",[1363],3
2576,2445,[339],[1363],5
3751,7,[4],[1368],5
2655,1496,[195],[1468],4
4609,111,[74],[1432],5
1382,67,[50],[1398],4
5220,1479,[144],"[1394, 1363]",4
3411,983,[296],"[1554, 1443, 1401, 1370]",3
5080,645,[444],"[1457, 1419, 1464]",5
766,2669,[404],[1398],4
1487,2115,[1143],"[1439, 1438, 1475]",5
4790,471,[336],"[1505, 1401]",4
4443,1451,[757],"[1394, 1492, 1383]",3
3930,1499,[211],"[1405, 1363, 1385]",4
1151,2,[1],"[1363, 1364, 1365]",4
315,553,[321],[1366],4
5209,397,[294],"[1413, 1457, 1399, 1377]",3
2127,309,[228],"[1363, 1398, 1464]",4
3877,389,[287],"[1405, 1394, 1361, 1370]",4
856,1711,[533],[1494],5
2189,1491,[794],"[1363, 1369, 1378]",3
2945,423,[264],[1360],4
1811,249,[174],"[1398, 1385]",4
2904,243,[89],[1374],3
2183,227,[159],[1455],4
4745,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
4126,2632,[715],"[1661, 1445]",5
2987,1316,[793],"[1360, 1413, 1556, 1380]",3
2775,1952,[1085],"[1475, 1438]",3
4497,1692,[217],"[1448, 1379, 1377]",4
5183,19,"[16, 17]","[1386, 1387, 1388, 1378, 1383]",4
1692,1393,[9],[1376],4
231,469,[334],"[1503, 1395, 1504, 1454]",5
1347,65,[50],[1398],3
2502,670,[163],"[1377, 1360, 1374, 1369]",5
3464,2042,[767],"[1363, 1432, 1397]",5
4915,2484,[711],"[1465, 1608]",3
1453,95,"[59, 60]","[1398, 1363]",3
4947,17,[14],[1382],3
1047,114,[77],"[1398, 1363, 1434]",4
1618,1760,[79],"[1360, 1436, 1540, 1457]",3
5507,54,[50],[1398],5
5002,2632,[715],"[1661, 1445]",3
4835,63,[50],[1398],3
4380,960,[612],"[1540, 1380, 1379]",5
3134,1703,[484],[1398],4
668,180,[126],"[1369, 1456]",5
3529,1420,[839],"[1427, 1598]",3
4390,430,[310],[1410],4
22,1264,[436],[1401],4
1548,1320,[695],"[1360, 1473, 1485, 1457]",3
327,426,[291],[1499],4
3688,1919,[420],[1526],3
5430,366,[270],"[1438, 1449, 1372, 1418, 1417]",4
1407,1201,[522],[1472],5
4680,1888,[767],"[1450, 1457, 1399, 1398, 1380, 1540]",5
1702,2404,[817],"[1650, 1454]",3
5257,1389,[352],[1398],5
5343,2113,[411],"[1363, 1364]",4
3030,70,[50],[1398],3
964,1452,[95],"[1413, 1374, 1378, 1369]",3
1648,2445,[339],[1363],4
2849,1709,[64],[1370],3
1325,1297,[672],[1562],4
2242,128,[2],"[1366, 1363]",3
5399,774,[511],[1374],5
2535,1293,[296],[1383],4
2885,94,"[59, 60]","[1398, 1363]",3
568,812,[165],[1499],5
2967,134,[91],[1438],1
5120,389,[287],"[1405, 1394, 1361, 1370]",5
3839,426,[291],[1499],5
2718,2460,[967],"[1622, 1393, 1455]",3
5439,72,[50],"[1378, 1398, 1422]",5
2939,52,[49],[1419],3
5386,196,[137],[1363],3
3904,2040,"[543, 50]","[1390, 1398, 1370]",5
1902,1888,[767],"[1450, 1457, 1399, 1398, 1380, 1540]",5
3806,752,[496],"[1360, 1377, 1379, 1380]",3
727,25,[23],"[1397, 1398, 1399, 1400]",4
5260,1647,[956],"[1438, 1416, 1417]",4
4040,1954,[143],"[1377, 1457, 1360, 1521, 1398, 1517]",3
4893,2536,[139],[1616],4
5367,2049,[1120],"[1401, 1383]",4
4454,775,[512],"[1387, 1383]",0
557,1208,[738],"[1361, 1401, 1571, 1385]",4
3730,1097,[688],[1411],3
1982,2068,[995],[1366],5
1018,2154,[250],"[1369, 1413]",5
1693,1774,[1007],[1363],3
2007,929,[600],"[1377, 1457, 1360, 1409]",4
3143,1388,[352],[1398],3
3308,1159,[712],[1360],5
2813,2116,[411],[1363],4
2486,2485,[476],[1366],4
2448,1279,[774],"[1530, 1540, 1360, 1568, 1377]",2
3647,935,[602],[1457],4
1651,2573,[96],"[1403, 1567]",5
829,1168,[718],[1360],3
5215,1724,[175],[1369],5
1980,14,[11],"[1377, 1378, 1379, 1380]",2
3202,1533,[885],[1473],5
333,1024,[656],[1560],5
1292,1999,[296],[1383],3
1690,444,[264],[1360],5
258,2075,[1126],"[1540, 1568, 1379, 1380]",5
4191,812,[165],[1499],5
3308,52,[49],[1419],4
5543,766,[35],[1403],5
5304,1667,[912],"[1374, 1362]",4
2936,2232,[77],"[1487, 1398]",4
1755,2468,[967],"[1457, 1622, 1654, 1455, 1587]",3
3070,966,[372],[1411],4
1989,842,[129],"[1377, 1457, 1379, 1360]",5
5362,70,[50],[1398],4
2867,921,[595],[1531],4
2486,1495,[180],"[1468, 1382]",3
118,1464,[862],[1388],4
1161,1597,[496],"[1360, 1457, 1380]",5
2821,1537,[889],[1432],4
4224,354,[149],[1363],3
1570,1370,[816],[1374],3
1244,63,[50],[1398],4
5245,2513,[72],[1383],4
982,1394,[352],"[1465, 1589]",4
3322,1046,[664],"[1360, 1383, 1490]",3
36,2342,[328],[1403],5
5212,1863,[1052],[1464],5
4744,1394,[352],"[1465, 1589]",5
2053,623,[429],"[1377, 1409, 1360]",4
4633,492,[285],[1363],3
4301,969,[622],[1374],5
2145,2081,[804],"[1540, 1568, 1379, 1380]",4
1058,2052,[321],[1366],5
5299,1510,[496],[1611],4
35,985,[633],"[1451, 1401]",5
401,414,[302],[1497],4
624,1685,[57],[1398],3
2523,550,[128],"[1360, 1519]",4
2487,2445,[339],[1363],5
1099,2202,[360],"[1464, 1398, 1440, 1378, 1419]",5
970,65,[50],[1398],4
2986,806,[105],[1363],2
4828,915,[328],[1368],3
2830,1624,[942],[1548],4
5374,1973,[1093],"[1425, 1428]",5
3282,1055,[669],[1561],4
3965,68,[50],[1398],3
80,1741,[968],[1624],3
4199,2484,[711],"[1465, 1608]",5
3568,1777,[79],"[1360, 1436, 1540]",4
1022,680,[149],[1363],3
1638,1588,[920],"[1517, 1414, 1371, 1428]",4
1341,1623,[941],[1369],5
3661,1372,[5],[1369],3
946,906,[586],"[1394, 1549, 1472]",3
1423,1109,[695],"[1401, 1393]",5
4413,2105,[1140],"[1401, 1497, 1370]",5
1655,2253,[543],"[1439, 1398, 1370, 1440]",5
5344,812,[165],[1499],4
3036,2086,[730],"[1438, 1417, 1372, 1473, 1425]",5
208,721,[449],[1363],4
5533,63,[50],[1398],4
3942,722,[407],[1363],4
2019,1935,[1078],[1472],3
2340,1887,[838],"[1399, 1385]",5
2356,389,[287],"[1405, 1394, 1361, 1370]",5
3365,1741,[968],[1624],2
4020,2374,[328],"[1360, 1398, 1464, 1363, 1409, 1380]",5
1860,2316,[1222],[1411],4
1773,59,[50],[1398],4
3664,602,[62],"[1439, 1378, 1424]",5
5266,426,[291],[1499],5
1662,2447,[339],[1363],5
1907,544,[380],"[1360, 1419, 1402, 1457]",4
1009,373,[25],"[1377, 1457, 1464, 1360]",4
2180,595,[177],[1363],3
3410,72,[50],"[1378, 1398, 1422]",3
1934,2575,[96],[1403],5
4747,1277,[772],"[1372, 1417, 1411, 1438]",3
2175,2594,[645],"[1377, 1457, 1380, 1481, 1464]",4
1914,323,[232],[1366],3
465,100,[63],"[1398, 1360, 1363]",5
2959,1590,[25],"[1360, 1464, 1380]",5
4316,1436,[505],[1398],2
3235,2495,[408],[1383],3
417,186,[129],"[1360, 1379, 1377]",5
4300,299,[220],"[1398, 1440]",3
4416,1886,[65],[1366],5
4847,142,[97],"[1401, 1387, 1441, 1383, 1360]",4
1908,1829,[611],"[1402, 1380, 1457, 1480]",4
2052,21,[19],"[1392, 1385]",4
4657,2076,[1127],[1369],5
224,1926,[1073],[1425],3
5204,506,[359],[1366],5
1699,1525,[884],[1551],4
2423,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",4
4661,2095,[1137],[1637],5
4037,1202,[278],[1369],5
2795,21,[19],"[1392, 1385]",3
1389,2053,[672],[1390],3
3136,1857,[21],"[1568, 1377]",4
1195,706,[476],[1398],4
2316,526,[211],"[1363, 1482, 1385]",3
2510,2273,[967],"[1406, 1387]",3
4555,1712,[986],"[1480, 1402, 1391, 1377]",3
3584,118,[75],"[1401, 1370]",3
4325,1832,[1035],[1369],5
1861,2493,[612],[1457],3
4421,987,[634],"[1481, 1377, 1464, 1360]",5
1661,2466,[1272],[1438],5
1257,1366,[321],[1366],3
752,1575,[165],[1398],5
3787,1890,[651],"[1374, 1457, 1539, 1398, 1363]",3
1208,1200,[735],[1369],3
2455,2008,[304],"[1377, 1402, 1398, 1464, 1480]",5
5345,608,[328],[1360],5
1215,994,[270],"[1372, 1463, 1418, 1417]",4
2858,1328,[800],"[1468, 1472]",4
3411,2008,[304],"[1377, 1402, 1398, 1464, 1480]",3
2718,2669,[404],[1398],2
2946,2167,[235],"[1479, 1401, 1376]",3
5004,1983,[1098],[1634],4
4030,1918,[108],"[1360, 1457, 1464, 1409]",3
2796,1523,[484],[1398],5
5019,1552,[902],"[1418, 1449, 1438, 1377]",5
3955,1142,[700],[1451],5
5332,488,[126],"[1369, 1456]",4
169,467,[296],[1451],4
2116,585,[409],"[1370, 1439, 1398]",5
4575,129,[87],"[1378, 1439, 1381]",5
626,142,[97],"[1401, 1387, 1441, 1383, 1360]",1
2673,1165,[715],"[1473, 1380, 1379, 1377]",3
5000,395,[259],[1494],3
1638,987,[634],"[1481, 1377, 1464, 1360]",4
1857,136,[75],"[1401, 1370, 1440]",3
1020,1070,[678],[1472],3
2101,2183,[714],[1405],4
2949,919,[25],[1361],4
3113,2476,[1274],[1562],5
2559,1436,[505],[1398],2
2598,236,[163],"[1466, 1375]",4
2568,1755,[1004],[1366],3
1820,2509,[1289],"[1502, 1655]",5
2854,2632,[715],"[1661, 1445]",3
4688,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",5
3718,681,[463],[1360],4
1544,76,[50],"[1378, 1398, 1422]",4
1082,1324,[282],[1398],4
1405,922,[596],"[1374, 1531, 1540]",4
2913,1691,[543],"[1369, 1487, 1370]",3
4160,1552,[902],"[1418, 1449, 1438, 1377]",4
1987,67,[50],[1398],4
5349,1478,[868],"[1394, 1398]",3
5014,100,[63],"[1398, 1360, 1363]",5
1867,1495,[180],"[1468, 1382]",5
5455,1369,[477],[1366],3
2930,2055,[476],"[1366, 1635]",3
2306,2180,[1167],"[1374, 1472, 1398]",3
2242,1711,[533],[1494],5
2956,458,[327],"[1426, 1376]",2
3985,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",4
3234,2233,[126],[1363],4
4155,1878,[1058],"[1371, 1438, 1372, 1379]",5
1719,909,[328],[1403],3
3414,958,[616],[1363],2
2483,2306,[1219],[1439],5
3377,1911,[542],"[1457, 1448, 1473, 1540, 1377, 1464]",5
2352,1711,[533],[1494],3
3240,2075,[1126],"[1540, 1568, 1379, 1380]",4
1407,1950,[876],[1360],4
5174,426,[291],[1499],5
4980,1802,[1022],"[1457, 1449, 1540, 1360]",4
3303,1922,[1071],[1401],4
45,1716,[988],[1398],4
4786,2505,[326],"[1366, 1369]",2
3690,1348,[809],[1366],4
399,488,[126],"[1369, 1456]",5
3160,2357,[407],[1363],3
3378,913,[592],"[1361, 1472, 1376]",3
3607,1946,[849],[1366],4
209,426,[291],[1499],4
3847,2348,[629],"[1377, 1369, 1381]",5
3808,1264,[436],[1401],5
1000,381,[64],"[1370, 1457, 1473, 1401, 1398, 1402]",4
777,1476,[715],"[1473, 1568, 1379]",5
1226,608,[328],[1360],4
440,2,[1],"[1363, 1364, 1365]",2
1851,59,[50],[1398],4
3433,2294,[84],"[1366, 1401]",3
1388,705,[317],[1451],4
2098,1626,[714],[1620],5
5239,100,[63],"[1398, 1360, 1363]",5
4999,77,[50],[1398],2
1574,458,[327],"[1426, 1376]",4
5566,1863,[1052],[1464],4
4098,1099,[690],[1360],5
3564,1691,[543],"[1369, 1487, 1370]",5
2907,1695,[143],"[1380, 1409, 1517, 1568]",4
5414,809,[105],[1363],4
1335,1575,[165],[1398],4
45,1130,[2],"[1366, 1374]",5
4457,9,[6],"[1371, 1372, 1373]",5
4975,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",3
867,62,[50],[1398],3
4701,249,[174],"[1398, 1385]",5
1407,986,[633],[1401],4
1087,622,[428],"[1518, 1380, 1457]",5
5171,2426,[144],[1392],5
3489,578,[235],"[1479, 1401, 1376]",4
2366,2109,[321],[1366],4
3467,946,[609],[1455],4
411,1453,[853],"[1374, 1378, 1369]",5
2621,15,[12],[1374],4
2037,1737,[997],[1623],4
5391,479,[340],"[1419, 1457, 1378, 1424]",2
3854,2511,[527],[1403],4
4484,2485,[476],[1366],4
4281,611,[258],"[1401, 1409, 1443]",2
2402,1993,[64],"[1370, 1376]",5
3118,402,[53],"[1438, 1425, 1378, 1411]",4
4477,811,[165],[1366],4
4195,827,[535],"[1363, 1454]",3
4362,1248,[509],"[1443, 1378, 1401, 1424, 1387]",3
603,954,[420],"[1473, 1379, 1457]",4
1018,1433,[250],[1413],5
2721,623,[429],"[1377, 1409, 1360]",4
202,2532,[139],[1616],3
5427,2366,[64],"[1401, 1473]",4
5279,900,[582],"[1457, 1464, 1540, 1402]",4
4214,1081,[314],"[1401, 1398]",4
5063,18,[15],"[1383, 1384, 1385]",3
3268,960,[612],"[1540, 1380, 1379]",4
1624,1982,[1097],"[1366, 1402]",5
1945,2203,[360],"[1361, 1401, 1370]",3
1964,735,[449],[1363],3
190,2465,[967],"[1457, 1406, 1622, 1455]",5
3313,648,[126],"[1369, 1456]",5
5500,1280,[775],"[1360, 1374, 1369]",4
3901,644,[443],"[1457, 1377, 1391, 1418, 1521]",5
604,1229,[520],[1363],4
3966,46,[43],"[1403, 1413, 1412, 1378]",3
4203,903,[585],"[1377, 1481, 1360, 1457]",5
3614,187,[130],"[1398, 1391, 1377, 1418, 1374]",5
1879,2539,[139],[1387],4
214,1973,[1093],"[1425, 1428]",3
2701,306,[225],[1363],5
3550,1207,[490],"[1363, 1482]",5
1597,469,[334],"[1503, 1395, 1504, 1454]",5
1027,1747,[191],[1363],5
1675,2170,[235],"[1479, 1401, 1376]",5
2278,1328,[800],"[1468, 1472]",4
1152,1909,[93],"[1369, 1398]",3
3325,142,[97],"[1401, 1387, 1441, 1383, 1360]",5
268,1924,[108],"[1360, 1457, 1464, 1409]",3
1216,243,[89],[1374],3
2273,1396,[825],[1366],5
5508,1437,[505],[1366],5
3144,1921,[1070],"[1360, 1457, 1517, 1449]",4
3586,2672,[1358],[1398],3
3715,1388,[352],[1398],3
4266,53,[50],"[1398, 1374, 1378]",5
5388,418,[305],[1498],4
4685,2141,[353],[1369],3
5277,1264,[436],[1401],4
398,2185,[175],[1369],5
80,1733,[793],"[1413, 1380, 1457]",1
3689,426,[291],[1499],4
3371,1031,[661],[1366],5
991,2411,[676],"[1531, 1651]",5
1819,1453,[853],"[1374, 1378, 1369]",5
5548,1126,[703],"[1360, 1401, 1436, 1387, 1441]",4
139,273,[191],"[1366, 1472]",3
2849,641,[441],"[1457, 1377, 1379, 1380, 1360]",4
2806,730,[449],[1363],4
761,454,[92],[1369],2
1698,281,[199],[1363],4
1936,1897,[542],[1633],5
3970,645,[444],"[1457, 1419, 1464]",1
3624,771,[509],"[1401, 1443, 1424, 1378]",5
5399,28,[26],"[1377, 1380, 1360]",4
3545,204,[142],[1360],4
3667,1472,[865],[1606],4
1977,1903,[1065],[1427],3
625,1518,[134],"[1473, 1458, 1428, 1457, 1377]",3
2941,1597,[496],"[1360, 1457, 1380]",3
4808,1297,[672],[1562],5
836,1939,[643],"[1418, 1470, 1522]",4
4321,249,[174],"[1398, 1385]",3
2043,1347,[97],"[1451, 1588, 1401, 1387]",3
1316,1476,[715],"[1473, 1568, 1379]",5
4064,832,[545],"[1371, 1418, 1449, 1438, 1545]",5
1031,768,[197],[1424],4
4807,1437,[505],[1366],4
194,2040,"[543, 50]","[1390, 1398, 1370]",5
3391,111,[74],[1432],4
4964,1020,[64],[1370],5
3465,214,[151],"[1417, 1418, 1463, 1372]",5
468,648,[126],"[1369, 1456]",4
4568,37,[34],"[1394, 1382, 1361, 1407, 1398, 1408]",4
1094,426,[291],[1499],4
5319,2180,[1167],"[1374, 1472, 1398]",2
1217,2362,[1106],"[1419, 1424, 1540, 1378, 1464]",5
934,875,[84],"[1366, 1361, 1401, 1376]",5
2885,1570,[913],[1363],4
2485,1950,[876],[1360],3
4028,2466,[1272],[1438],5
4468,851,[463],"[1378, 1360, 1380]",2
4374,813,[165],[1366],4
3131,68,[50],[1398],4
196,810,[105],[1363],2
3214,426,[291],[1499],5
608,363,"[267, 268]","[1438, 1377, 1414, 1418, 1371, 1428, 1415]",3
2730,2191,[1171],[1452],4
520,247,[163],"[1466, 1375]",5
831,538,[370],[1366],3
706,1801,[515],"[1457, 1360, 1528, 1377]",5
572,2577,[310],"[1360, 1432]",4
2143,404,[297],"[1401, 1443, 1457, 1387]",4
1485,2486,[417],"[1457, 1360, 1380, 1531]",3
1187,805,[533],"[1398, 1370]",4
1986,964,[620],"[1540, 1360, 1377, 1457]",4
4557,1711,[533],[1494],3
4741,1230,[285],[1363],3
415,2252,[1197],"[1402, 1464, 1391, 1378, 1480]",3
5251,1386,[352],"[1590, 1398]",5
3171,2097,[411],"[1363, 1364]",4
3834,524,[211],"[1363, 1396, 1516]",4
2719,153,[105],[1398],5
1734,676,[49],[1419],3
3646,811,[165],[1366],5
466,1968,[571],"[1370, 1457, 1377, 1418, 1398, 1473]",4
3316,1437,[505],[1366],5
5506,1583,[918],[1392],4
681,869,[564],[1411],2
2323,52,[49],[1419],0
1552,2317,[194],"[1399, 1568, 1540, 1527]",2
2505,1921,[1070],"[1360, 1457, 1517, 1449]",3
5396,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
5204,2526,[120],[1363],4
4447,2632,[715],"[1661, 1445]",4
1876,112,[75],"[1433, 1398, 1370]",4
1561,2181,[1167],"[1374, 1472, 1398, 1494]",5
1897,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",4
3537,932,[389],"[1360, 1551]",4
4810,1432,[250],"[1374, 1360, 1369]",5
2168,2050,[107],"[1398, 1376]",2
3868,1939,[643],"[1418, 1470, 1522]",4
4653,1151,[707],"[1540, 1457, 1402]",5
922,1908,[743],"[1434, 1398]",3
5286,1809,[849],[1465],4
1350,719,[451],[1363],3
3038,1311,[74],"[1413, 1517, 1556, 1568]",2
2888,2664,[1352],"[1415, 1414, 1418, 1371, 1377]",3
871,1515,[881],[1612],2
844,488,[126],"[1369, 1456]",5
4969,14,[11],"[1377, 1378, 1379, 1380]",3
3614,857,[191],[1363],3
2728,2450,[339],[1363],5
698,824,[276],"[1372, 1463, 1371, 1425]",2
449,926,[407],[1363],4
3750,1881,[521],[1383],3
4257,1913,[1069],[1369],4
4110,686,[407],"[1363, 1398]",5
2429,812,[165],[1499],5
726,2,[1],"[1363, 1364, 1365]",3
4723,795,[527],[1403],4
2336,2484,[711],"[1465, 1608]",4
3600,1604,[779],"[1405, 1401]",4
1922,2450,[339],[1363],5
1203,744,[396],"[1377, 1457, 1464, 1409]",3
2747,934,[601],"[1388, 1411, 1378, 1424]",5
4945,1379,[64],[1370],3
3453,2461,[1271],"[1653, 1398]",4
4482,507,[359],[1398],5
2337,18,[15],"[1383, 1384, 1385]",5
4403,2374,[328],"[1360, 1398, 1464, 1363, 1409, 1380]",4
492,2040,"[543, 50]","[1390, 1398, 1370]",4
3395,656,[451],[1363],3
4359,587,[62],"[1378, 1439, 1424]",5
4385,250,[175],[1369],5
4725,2475,[814],"[1360, 1584, 1445, 1377, 1402]",4
1291,100,[63],"[1398, 1360, 1363]",3
645,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
1433,1429,[844],"[1556, 1378, 1424, 1568]",5
1964,506,[359],[1366],4
2028,2042,[767],"[1363, 1432, 1397]",5
1360,247,[163],"[1466, 1375]",5
3953,666,[449],[1363],4
1344,741,[142],"[1360, 1398, 1539]",4
2400,1125,[485],[1398],2
4866,1521,[484],[1398],5
935,2192,[404],[1398],5
745,914,[593],[1451],4
1422,63,[50],[1398],1
1448,243,[89],[1374],3
3700,1953,[849],[1465],3
4426,687,[466],[1363],4
4372,2198,[1104],"[1401, 1387, 1383]",5
3127,243,[89],[1374],5
565,482,"[342, 343, 344, 345]","[1474, 1475, 1507]",5
3569,2222,[943],"[1449, 1371, 1438, 1418, 1373, 1470, 1522]",5
4910,20,[18],"[1389, 1361, 1380, 1390, 1391]",3
5078,26,[24],[1361],2
4941,1413,[211],[1363],3
3271,1021,[554],"[1439, 1363, 1401, 1443]",5
992,181,[126],"[1369, 1456]",5
2216,1128,[704],"[1418, 1417, 1475, 1438]",4
1273,2475,[814],"[1360, 1584, 1445, 1377, 1402]",5
1320,1520,[21],[1445],4
3266,2196,[1175],"[1417, 1438, 1416, 1418, 1371]",5
3176,2566,[1310],"[1370, 1376]",5
1101,347,[254],[1366],5
59,1635,[947],"[1360, 1401]",2
1843,901,"[583, 584]",[1419],4
4498,2678,[2],[1366],3
4481,2459,[967],"[1406, 1360, 1622, 1455]",4
451,1905,[1067],"[1457, 1370, 1398, 1540, 1568, 1568]",5
4738,1355,[120],[1363],4
263,1097,[688],[1411],5
2497,212,[149],[1363],2
3749,1479,[144],"[1394, 1363]",5
5342,2274,[285],"[1363, 1398, 1575]",4
1817,2602,[1328],[1417],4
3862,54,[50],[1398],4
2610,104,[67],"[1371, 1414, 1428]",4
3710,1159,[712],[1360],4
4385,2007,[700],"[1401, 1443, 1521, 1451]",3
4961,980,"[629, 630]",[1369],4
1266,1859,[505],"[1401, 1374, 1398, 1443, 1539]",4
2395,1264,[436],[1401],5
688,2594,[645],"[1377, 1457, 1380, 1481, 1464]",5
5511,2411,[676],"[1531, 1651]",4
3695,1347,[97],"[1451, 1588, 1401, 1387]",3
331,63,[50],[1398],2
1783,1677,[972],"[1438, 1411]",4
4276,1933,[1077],[1360],5
4746,2594,[645],"[1377, 1457, 1380, 1481, 1464]",5
1100,1586,[688],"[1425, 1411, 1371]",3
4084,814,[534],"[1374, 1540, 1464, 1419]",5
2050,1742,[64],[1370],5
4670,2460,[967],"[1622, 1393, 1455]",5
5253,2414,[816],"[1363, 1374, 1494]",4
3726,842,[129],"[1377, 1457, 1379, 1360]",4
1445,1134,[2],"[1366, 1374]",3
497,90,[55],"[1427, 1374]",5
575,430,[310],[1410],5
2691,1875,[1056],"[1457, 1521, 1380, 1377]",4
3604,126,[85],"[1414, 1371, 1417, 1379]",3
5158,272,[190],"[1416, 1417, 1418]",3
4306,219,[154],[1427],3
2230,1263,[765],"[1360, 1464, 1409]",5
814,1159,[712],[1360],5
1956,2485,[476],[1366],3
1772,623,[429],"[1377, 1409, 1360]",5
1512,1270,[770],"[1579, 1385]",4
1235,1890,[651],"[1374, 1457, 1539, 1398, 1363]",5
2686,150,[102],"[1437, 1374]",4
5472,154,[75],"[1433, 1401, 1370]",3
1222,1989,[181],[1369],3
3588,1382,[820],[1411],3
1168,2093,[1136],"[1438, 1418, 1414, 1377, 1380, 1415, 1371]",4
4528,1933,[1077],[1360],5
4945,1742,[64],[1370],4
3711,147,[77],"[1398, 1378, 1363, 1374]",3
1326,1367,[814],"[1540, 1360, 1527, 1393]",3
3521,1540,[891],"[1457, 1363]",3
57,919,[25],[1361],5
4924,1859,[505],"[1401, 1374, 1398, 1443, 1539]",4
3283,249,[174],"[1398, 1385]",3
892,439,[283],"[1363, 1457, 1380, 1379]",4
1136,1151,[707],"[1540, 1457, 1402]",3
2744,1230,[285],[1363],4
2063,59,[50],[1398],5
1700,111,[74],[1432],5
780,2204,[360],"[1464, 1398, 1440, 1378, 1419]",3
4277,712,[449],[1363],4
4747,2515,[731],[1438],3
1984,2040,"[543, 50]","[1390, 1398, 1370]",5
5090,1264,[436],[1401],3
4881,2377,[420],"[1377, 1379, 1378, 1568]",4
5485,1640,[949],"[1540, 1418, 1417, 1464, 1402]",2
1694,1043,[666],[1370],4
1712,293,[1],[1432],4
2993,2404,[817],"[1650, 1454]",5
360,2026,[543],"[1439, 1398, 1457, 1440, 1370]",4
2766,30,[28],[1404],4
5054,907,[587],[1387],4
231,1328,[800],"[1468, 1472]",3
1434,436,[246],[1362],5
1310,618,[425],"[1480, 1377]",4
495,1283,[635],[1426],5
4033,1462,[860],[1392],4
1434,1122,[702],[1398],4
2372,1344,"[672, 807]","[1378, 1424, 1372, 1475, 1409]",3
4219,70,[50],[1398],3
4381,1539,[418],"[1540, 1374, 1568]",4
4555,958,[616],[1363],4
2676,2602,[1328],[1417],5
981,2471,[1273],"[1363, 1370, 1376]",2
1715,2115,[1143],"[1439, 1438, 1475]",4
1759,2222,[943],"[1449, 1371, 1438, 1418, 1373, 1470, 1522]",4
606,1863,[1052],[1464],4
4083,558,[391],"[1360, 1521, 1457]",3
1409,2632,[715],"[1661, 1445]",4
4292,533,[370],[1366],4
4801,648,[126],"[1369, 1456]",5
4720,2254,[197],[1390],5
714,2324,[682],[1383],4
127,943,[372],[1411],3
4673,1331,[296],[1383],4
357,1699,[514],[1360],4
500,1667,[912],"[1374, 1362]",5
5368,426,[291],[1499],5
3985,1388,[352],[1398],5
1812,894,[578],[1403],4
462,1604,[779],"[1405, 1401]",3
200,2053,[672],[1390],4
4624,2183,[714],[1405],3
5235,2460,[967],"[1622, 1393, 1455]",4
5357,2445,[339],[1363],5
3504,331,[114],[1362],3
3218,623,[429],"[1377, 1409, 1360]",4
677,1478,[868],"[1394, 1398]",4
3778,637,[439],"[1457, 1377]",5
3426,661,"[455, 456]","[1418, 1373, 1449, 1416, 1417]",4
79,932,[389],"[1360, 1551]",3
2037,813,[165],[1366],4
660,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
618,882,[571],"[1479, 1396, 1494, 1385]",4
576,310,[229],"[1361, 1440]",4
1749,28,[26],"[1377, 1380, 1360]",3
1633,1016,[651],[1366],3
2430,570,[396],[1433],4
5323,1387,[352],[1398],4
60,1141,[543],[1398],5
4077,1143,[65],[1366],4
2818,2118,[411],[1363],5
4857,1472,[865],[1606],5
3071,57,[50],[1398],4
2536,118,[75],"[1401, 1370]",5
4116,2269,[170],"[1366, 1482]",5
4847,2608,[96],[1427],3
1722,731,[483],"[1427, 1404]",4
3712,2240,"[1190, 638]",[1363],4
1548,1490,"[353, 869]","[1475, 1377, 1416]",2
2243,2304,[1218],"[1394, 1492]",2
5317,111,[74],[1432],5
2236,357,[261],"[1377, 1457, 1380, 1360]",4
943,2508,[496],"[1379, 1380, 1377, 1360]",3
4937,906,[586],"[1394, 1549, 1472]",5
4537,913,[592],"[1361, 1472, 1376]",5
1697,1283,[635],[1426],5
1103,2361,[328],[1472],4
628,27,[25],"[1361, 1377, 1401, 1402, 1360, 1383]",4
159,804,[167],"[1366, 1369]",4
5190,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",5
1236,949,[29],[1438],5
942,1232,"[749, 750]",[1366],1
492,830,[543],"[1439, 1398, 1363]",5
2880,303,[223],[1363],4
4822,1987,[1100],[1369],4
4151,97,[61],"[1390, 1398, 1370]",3
3900,1691,[543],"[1369, 1487, 1370]",3
2488,2466,[1272],[1438],3
